y_measured,v_filtered,x1m,x2m,error,u,theta1,theta2,uc
4.030095577239990234e+00,-1.297720909118652344e+00,4.127498626708984375e+00,-8.584160804748535156e-01,9.740304946899414062e-02,-9.024894237518310547e-02,-4.194064617156982422e+00,-5.738444328308105469e-01,3.874516725540161133e+00
4.018127918243408203e+00,-7.836519479751586914e-01,4.070968627929687500e+00,-9.281315803527832031e-01,5.284070968627929688e-02,4.454136192798614502e-01,-4.193736553192138672e+00,-5.748744010925292969e-01,3.804705381393432617e+00
4.009152412414550781e+00,-4.862235784530639648e-01,4.010177612304687500e+00,-9.939203262329101562e-01,1.025199890136718750e-03,5.778794288635253906e-01,-4.193730354309082031e+00,-5.748977661132812500e-01,3.804705381393432617e+00
4.009152412414550781e+00,-2.602754831314086914e-01,3.948574781417846680e+00,4.088566899299621582e-01,2.507117673241695111e-29,-5.893245088373078033e-06,-1.884786377171109243e+29,4.729456866174559695e-38,2.797428250000000000e+06
3.880500555038452148e+00,-9.587709307670593262e-01,3.819697141647338867e+00,-1.086645603179931641e+00,-6.080341339111328125e-02,6.489701867103576660e-01,-4.195138454437255859e+00,-5.696560144424438477e-01,3.595272064208984375e+00
3.715945720672607422e+00,-1.736728191375732422e+00,3.752373933792114258e+00,-1.048417091369628906e+00,3.642821311950683594e-02,2.942192554473876953e-02,-4.194888591766357422e+00,-5.704889297485351562e-01,3.473102807998657227e+00
3.575326204299926758e+00,-1.975204944610595703e+00,3.684670925140380859e+00,-1.094351768493652344e+00,-1.285135086242446180e+21,-2.485701469657877211e-22,6.322841509245336056e-04,3.594938594745446952e+23,1.043316652280308787e+35
3.452658176422119141e+00,-1.157587766647338867e+00,3.540060043334960938e+00,-1.136128902435302734e+00,8.740186691284179688e-02,1.978238821029663086e-01,-4.192695617675781250e+00,-5.796707868576049805e-01,3.246216535568237305e+00
3.449666261672973633e+00,-6.419022083282470703e-01,3.467093467712402344e+00,-1.174301624298095703e+00,1.742720603942871094e-02,9.931293129920959473e-01,-4.192588806152343750e+00,-5.802446007728576660e-01,3.124047279357910156e+00
3.428722858428955078e+00,-4.993286728858947754e-01,3.389959573745727539e+00,-1.265672206878662109e+00,-3.876328468322753906e-02,9.876466393470764160e-01,-4.192825794219970703e+00,-5.789867639541625977e-01,3.124047279357910156e+00
3.362900972366333008e+00,-7.566895484924316406e-01,3.311378717422485352e+00,-1.227102279663085938e+00,-5.152225494384765625e-02,1.148771286010742188e+00,-4.193150043487548828e+00,-5.774039626121520996e-01,2.984424829483032227e+00
3.246216773986816406e+00,-1.272626399993896484e+00,3.232165336608886719e+00,-1.280979394912719727e+00,-1.405143737792968750e-02,8.751873970031738281e-01,-4.193243980407714844e+00,-5.769959092140197754e-01,2.862255573272705078e+00
3.096621513366699219e+00,-1.793507575988769531e+00,3.148228645324707031e+00,-1.374974966049194336e+00,5.160713195800781250e-02,-5.209296941757202148e-02,-4.192878723144531250e+00,-5.784722566604614258e-01,2.862255573272705078e+00
2.958993911743164062e+00,-1.983353376388549805e+00,3.063004493713378906e+00,-1.329242467880249023e+00,1.040105819702148438e-01,2.336937843097600000e+13,2.863252878189086914e+00,-1.773542881011962891e+00,2.977817296981811523e+00
2.809398651123046875e+00,-1.349794507026672363e+00,2.888129711151123047e+00,-1.469036817550659180e+00,7.873106002807617188e-02,1.588705182075500488e-01,-4.190714359283447266e+00,-5.879724621772766113e-01,2.583011150360107422e+00
2.791447162628173828e+00,-8.560179471969604492e-01,2.797107934951782227e+00,-1.419624090194702148e+00,5.660772323608398438e-03,-8.871953593257169007e+27,-9.429389118906363997e-30,2.013973632812500000e+03,-4.659371043516718673e-24
2.668779134750366211e+00,-1.064312696456909180e+00,2.615018367767333984e+00,-1.497120141983032227e+00,-5.376076698303222656e-02,8.327767848968505859e-01,3.500727750000000000e+06,-6.509585201438252201e-19,2.031313246360152075e-20
2.360612869262695312e+00,-2.069042921066284180e+00,2.432789802551269531e+00,-1.436451196670532227e+00,7.217693328857421875e-02,5.281996726989746094e-02,-4.190862178802490234e+00,-5.869822502136230469e-01,2.059427738189697266e+00
2.234952926635742188e+00,-2.041865587234497070e+00,2.340515613555908203e+00,-1.487149238586425781e+00,1.055626869201660156e-01,-4.629369974136352539e-01,-4.189995288848876953e+00,-5.906544327735900879e-01,2.059427738189697266e+00
2.169131040573120117e+00,-1.582409620285034180e+00,2.249605894088745117e+00,-1.400440692901611328e+00,8.047485351562500000e-02,1.100154519081115723e-01,-4.189355850219726562e+00,-5.936359763145446777e-01,1.919805526733398438e+00
2.151179552078247070e+00,-9.805368185043334961e-01,2.161145925521850586e+00,-1.404721260070800781e+00,9.966373443603515625e-03,8.990377187728881836e-01,-4.189278602600097656e+00,-5.940172076225280762e-01,1.797636032104492188e+00
2.148187637329101562e+00,-5.471268296241760254e-01,2.070986986160278320e+00,-1.452180862426757812e+00,-7.720065116882324219e-02,1.143555521965026855e+00,-4.189868927001953125e+00,-5.911207795143127441e-01,1.797636032104492188e+00
2.142203807830810547e+00,-3.373679518699645996e-01,1.982270598411560059e+00,-1.366022825241088867e+00,-1.599332094192504883e-01,1.829266786575317383e+00,-4.191121578216552734e+00,-5.855604410171508789e-01,1.658013939857482910e+00
2.034495353698730469e+00,-9.814270138740539551e-01,1.895878791809082031e+00,-1.373579502105712891e+00,-1.386165618896484375e-01,1.515221834182739258e+00,-4.192277431488037109e+00,-5.812262296676635742e-01,1.535844445228576660e+00
1.807110428810119629e+00,-2.216010332107543945e+00,1.807524442672729492e+00,-1.426037311553955078e+00,4.140138626098632812e-04,-1.507810354232788086e-01,-4.192273616790771484e+00,-5.812384486198425293e-01,1.535844445228576660e+00
1.657515287399291992e+00,-2.298500299453735352e+00,1.720269799232482910e+00,-1.345720767974853516e+00,6.275451183319091797e-02,-3.137317895889282227e-01,-4.191712379455566406e+00,-5.831492543220520020e-01,1.413675069808959961e+00
1.555790424346923828e+00,-1.986732006072998047e+00,1.635730981826782227e+00,-1.336213111877441406e+00,7.994055747985839844e-02,-5.075514316558837891e-02,-4.191006183624267578e+00,-5.857912898063659668e-01,1.291505575180053711e+00
1.510911941528320312e+00,-1.397178173065185547e+00,1.550049662590026855e+00,-1.379304289817810059e+00,2.340696778342400000e+13,1.501936197280883789e+00,-8.146459460258483887e-01,1.465845584869384766e+00,-1.296032547950744629e+00
1.480992913246154785e+00,-5.917974710464477539e-01,1.384379863739013672e+00,-1.288506388664245605e+00,-9.661304950714111328e-02,1.398299813270568848e+00,-4.191740512847900391e+00,-5.823584198951721191e-01,1.064619421958923340e+00
1.379268050193786621e+00,-1.073133945465087891e+00,1.302296519279479980e+00,-1.313987851142883301e+00,-7.697153091430664062e-02,6.939768195152282715e-01,-4.192354202270507812e+00,-5.797092914581298828e-01,1.064619421958923340e+00
1.223689079284667969e+00,-1.731209516525268555e+00,1.222462654113769531e+00,-1.223276257514953613e+00,-1.226425170898437500e-03,1.754554510116577148e-01,-4.192363739013671875e+00,-5.796685814857482910e-01,9.424500465393066406e-01
1.080077648162841797e+00,-1.994496345520019531e+00,1.145568728446960449e+00,-1.216368436813354492e+00,1.775057669523743606e+37,-1.412904966125718916e+22,7.423374758186629642e+27,-1.013970030991648824e-20,-7.239790764305026206e+24
9.394580721855163574e-01,-1.286251544952392578e+00,9.890865683555603027e-01,-1.205777883529663086e+00,4.962849617004394531e-02,1.131322979927062988e-01,-4.190892696380615234e+00,-5.865176916122436523e-01,7.330166101455688477e-01
9.394580721855163574e-01,-6.885304450988769531e-01,9.141715764999389648e-01,-1.172651767730712891e+00,-2.528649568557739258e-02,9.001947641372680664e-01,-4.191059589385986328e+00,-5.856100916862487793e-01,2.348073091072000000e+13
8.706442713737487793e-01,-6.675903797149658203e-01,7.676311731338500977e-01,-1.102120399475097656e+00,-1.030130982398986816e-01,9.926400780677795410e-01,-4.192282676696777344e+00,-5.794273614883422852e-01,5.410360693931579590e-01
7.659276127815246582e-01,-1.135950446128845215e+00,6.994870901107788086e-01,-1.061993360519409180e+00,-6.644052267074584961e-02,5.772758722305297852e-01,-4.192714691162109375e+00,-5.775580406188964844e-01,4.712250232696533203e-01
6.432595252990722656e-01,-1.520136117935180664e+00,6.333912611007690430e-01,-1.036417841911315918e+00,-9.868264198303222656e-03,2.342446641971200000e+13,5.445266962051391602e-01,-1.547827243804931641e+00,5.715410113334655762e-01
4.966561794281005859e-01,-1.184478759765625000e+00,5.141227245330810547e-01,-8.923676013946533203e-01,1.746654510498046875e-02,8.054137229919433594e-02,-4.192502498626708984e+00,-5.784721374511718750e-01,3.141500055789947510e-01
4.906723797321319580e-01,-6.785422563552856445e-01,4.582285583019256592e-01,-8.816608786582946777e-01,-3.244382143020629883e-02,3.475527465343475342e-01,-4.192686557769775391e+00,-5.776045918464660645e-01,3.141500055789947510e-01
4.936642944812774658e-01,-3.409781754016876221e-01,4.053479731082916260e-01,-8.004693388938903809e-01,-8.831632137298583984e-02,8.483927249908447266e-01,-4.193162441253662109e+00,-5.753455162048339844e-01,2.443388849496841431e-01
4.787047505378723145e-01,-2.937528192996978760e-01,3.560156822204589844e-01,-7.666168808937072754e-01,-1.226890683174133301e-01,1.033271908760070801e+00,-4.193811416625976562e+00,-5.724916458129882812e-01,1.919805556535720825e-01
4.158747494220733643e-01,-6.243995428085327148e-01,3.083401620388031006e-01,-7.471786141395568848e-01,-1.075345873832702637e-01,5.815064907073974609e-01,-4.194382190704345703e+00,-5.702762603759765625e-01,1.919805556535720825e-01
3.171418905258178711e-01,-1.068339586257934570e+00,2.637793421745300293e-01,-6.707916855812072754e-01,-5.336254835128784180e-02,1.353366374969482422e-01,-4.194664955139160156e+00,-5.692769289016723633e-01,1.396222263574600220e-01
2.363604754209518433e-01,-1.172508239746093750e+00,2.229125797748565674e-01,2.347754114252800000e+13,1.944738030433654785e-01,-9.390795230865478516e-01,1.845567226409912109e-01,-5.908651947975158691e-01,-9.917080402374267578e-03
1.914819031953811646e-01,-5.249346494674682617e-01,1.498529911041259766e-01,-5.143857598304748535e-01,-4.162891209125518799e-02,2.849836647510528564e-01,-4.194969177246093750e+00,-5.680799484252929688e-01,5.235832929611206055e-02
1.944738030433654785e-01,-2.587521374225616455e-01,1.184164434671401978e-01,-4.847507774829864502e-01,-7.605735957622528076e-02,5.223919749259948730e-01,-4.195284366607666016e+00,-5.667195320129394531e-01,3.490555658936500549e-02
1.944738030433654785e-01,-1.385100185871124268e-01,8.915793150663375854e-02,3.563439154085769702e-17,-2.379224782471168000e+15,-7.368603539348418524e-37,-2.196024607073313907e-15,1.068735857509898650e+21,2.439629376879519362e-14
1.914819031953811646e-01,-6.193488091230392456e-02,4.039181023836135864e-02,-3.466370105743408203e-01,-1.510900855064392090e-01,7.686144113540649414e-01,-4.196745395660400391e+00,-5.614327788352966309e-01,0.000000000000000000e+00
1.914819031953811646e-01,-3.315374255180358887e-02,2.031674794852733612e-02,-2.932593226432800293e-01,-1.711651533842086792e-01,7.849872112274169922e-01,-4.197395324707031250e+00,-5.599676370620727539e-01,0.000000000000000000e+00
1.914819031953811646e-01,-1.774719916284084320e-02,3.939850255846977234e-03,-2.298122197389602661e-01,-1.875420510768890381e-01,7.937873601913452148e-01,-4.198133468627929688e+00,-5.588728189468383789e-01,0.000000000000000000e+00
1.735304743051528931e-01,-1.429725438356399536e-01,-8.369098417460918427e-03,-1.642766296863555908e-01,-1.818995773792266846e-01,6.486006379127502441e-01,-4.198877334594726562e+00,-5.582298636436462402e-01,0.000000000000000000e+00
1.346357166767120361e-01,-3.657235205173492432e-01,-1.667797937989234924e-02,-1.026650667190551758e-01,-1.513136923313140869e-01,3.611611127853393555e-01,-4.199509620666503906e+00,-5.579125881195068359e-01,0.000000000000000000e+00
9.574095159769058228e-02,-4.849621653556823730e-01,-2.136922627687454224e-02,-4.904982820153236389e-02,-1.171101778745651245e-01,1.314985454082489014e-01,-4.199993610382080078e+00,-5.577062964439392090e-01,0.000000000000000000e+00
8.078143000602722168e-02,-3.708272874355316162e-01,-2.302357554435729980e-02,-5.744911730289459229e-03,-1.038050055503845215e-01,5.916723608970642090e-02,-4.200400829315185547e+00,-5.574724078178405762e-01,1.745277829468250275e-02
8.078143000602722168e-02,-1.985038518905639648e-01,-2.155462466180324554e-02,4.945216327905654907e-02,-1.023360565304756165e-01,1.553453058004379272e-01,-4.200766086578369141e+00,-5.571645498275756836e-01,1.745277829468250275e-02
8.078143000602722168e-02,-1.062591150403022766e-01,-1.723505556583404541e-02,8.572056889533996582e-02,-9.801648557186126709e-02,6.019498407840728760e-02,-4.201071262359619141e+00,-5.568095445632934570e-01,5.235832929611206055e-02
8.078143000602722168e-02,-5.688050761818885803e-02,-9.661533869802951813e-03,1.511990427970886230e-01,-9.044296294450759888e-02,-5.890488624572753906e-02,-4.201300621032714844e+00,-5.564534664154052734e-01,8.726388961076736450e-02
8.078143000602722168e-02,-3.044813685119152069e-02,2.566002542153000832e-03,2.326015383005142212e-01,-7.821542769670486450e-02,-4.417773336172103882e-02,-4.201448440551757812e+00,-5.561461448669433594e-01,8.726388961076736450e-02
8.078143000602722168e-02,-1.629888825118541718e-02,1.855683885514736176e-02,2.728079855442047119e-01,-6.222458928823471069e-02,-1.829541772603988647e-01,-4.201523780822753906e+00,-5.559194087982177734e-01,1.221694424748420715e-01
8.078143000602722168e-02,-8.724794723093509674e-03,3.749839588999748230e-02,3.256063461303710938e-01,-4.328303411602973938e-02,-3.987277746200561523e-01,-4.201544284820556641e+00,-5.557826757431030273e-01,1.745277792215347290e-01
8.078143000602722168e-02,-4.670382943004369736e-03,6.069032102823257446e-02,4.062635004520416260e-01,-2.009110897779464722e-02,-3.964751660823822021e-01,-4.201538085937500000e+00,-5.557313561439514160e-01,1.745277792215347290e-01
8.377332985401153564e-02,1.974531821906566620e-02,8.712594211101531982e-02,4.314810633659362793e-01,3.352612257003784180e-03,-6.636492013931274414e-01,-4.201541900634765625e+00,-5.557376742362976074e-01,2.443388849496841431e-01
9.574095159769058228e-02,9.955133497714996338e-02,1.167910546064376831e-01,5.061923265457153320e-01,2.105010300874710083e-02,-7.890017032623291016e-01,-4.201583862304687500e+00,-5.557609200477600098e-01,2.966971993446350098e-01
1.286519020795822144e-01,2.979893386363983154e-01,1.513940542936325073e-01,5.878624320030212402e-01,2.274215221405029297e-02,-5.404455661773681641e-01,-4.201648712158203125e+00,-5.557613968849182129e-01,2.966971993446350098e-01
1.765223741531372070e-01,5.154402256011962891e-01,1.887944489717483521e-01,5.987185239791870117e-01,1.227207481861114502e-02,-5.117923617362976074e-01,-4.201693058013916016e+00,-5.557413697242736816e-01,3.665083050727844238e-01
2.124252319335937500e-01,5.428601503372192383e-01,2.281856536865234375e-01,6.490153074264526367e-01,1.576042175292968750e-02,-7.123761177062988281e-01,-4.201761245727539062e+00,-5.556813478469848633e-01,4.537722170352935791e-01
2.573038041591644287e-01,6.242742538452148438e-01,2.723272144794464111e-01,7.470226883888244629e-01,1.502341032028198242e-02,-4.786157906055450439e-01,-4.201835632324218750e+00,-5.555866956710815430e-01,4.537722170352935791e-01
3.081661760807037354e-01,7.123459577560424805e-01,3.197111487388610840e-01,7.565965652465820312e-01,3.937642500000000000e+06,-9.658506140112876892e-03,8.116586067286645405e-23,-3.067966264191221760e+17,1.234976715962596900e-32
4.098909497261047363e-01,7.950649261474609375e-01,4.229901731014251709e-01,8.835250139236450195e-01,3.847596544000000000e+09,-4.416636154025432859e-11,-1.058029260991161236e-13,3.933633153289424137e-32,-1.601468930341118369e-14
4.936642944812774658e-01,7.059701681137084961e-01,5.336416363716125488e-01,9.087492227554321289e-01,3.997734189033508301e-02,-9.809087514877319336e-01,-4.202481746673583984e+00,-5.539664030075073242e-01,8.202805519104003906e-01
5.624780654907226562e-01,8.895500302314758301e-01,5.941628813743591309e-01,1.007399559020996094e+00,3.168481588363647461e-02,-5.906294584274291992e-01,-4.202696323394775391e+00,-5.533353686332702637e-01,8.202805519104003906e-01
6.582190394401550293e-01,1.188029527664184570e+00,6.572430133819580078e-01,9.957972764968872070e-01,-9.760260581970214844e-04,-4.638089537620544434e-01,-4.202689647674560547e+00,-5.533563494682312012e-01,9.249972105026245117e-01
7.479761838912963867e-01,1.303314566612243652e+00,7.215309143066406250e-01,1.042726516723632812e+00,-2.644526958465576172e-02,-4.628586769104003906e-01,-4.202504158020019531e+00,-5.539768934249877930e-01,1.029713869094848633e+00
8.257657289505004883e-01,1.276045083999633789e+00,7.900648713111877441e-01,1.128576874732971191e+00,-3.570085763931274414e-02,-1.501934528350830078e-01,-4.202253818511962891e+00,-5.548920035362243652e-01,1.029713869094848633e+00
8.796200156211853027e-01,1.083484411239624023e+00,8.601307272911071777e-01,1.097537755966186523e+00,-1.948928833007812500e-02,-4.695616364479064941e-01,-4.202118873596191406e+00,-5.554285049438476562e-01,1.134430527687072754e+00
9.155228734016418457e-01,8.469341397285461426e-01,9.300720095634460449e-01,1.121791362762451172e+00,1.454913616180419922e-02,-9.628353714942932129e-01,-4.202219009399414062e+00,-5.550121068954467773e-01,1.256600022315979004e+00
9.633933305740356445e-01,8.092902898788452148e-01,1.003578066825866699e+00,1.207520961761474609e+00,4.018473625183105469e-02,-7.829527854919433594e-01,-4.202497959136962891e+00,-5.538564920425415039e-01,1.256600022315979004e+00
1.044174790382385254e+00,1.033839464187622070e+00,1.078391909599304199e+00,1.169835090637207031e+00,3.421711921691894531e-02,-9.068800210952758789e-01,-4.202740192413330078e+00,-5.528849363327026367e-01,1.396222233772277832e+00
1.142907619476318359e+00,1.287512660026550293e+00,1.154049992561340332e+00,1.229295849800109863e+00,1.114237308502197266e-02,-8.662153482437133789e-01,-4.202822208404541016e+00,-5.525708198547363281e-01,1.518391609191894531e+00
1.265575766563415527e+00,1.601267814636230469e+00,1.234881758689880371e+00,1.331849575042724609e+00,-3.069400787353515625e-02,-1.777262091636657715e-01,-4.202589035034179688e+00,-5.534524321556091309e-01,1.518391609191894531e+00
1.379268050193786621e+00,1.702483534812927246e+00,1.317588925361633301e+00,1.296139240264892578e+00,-6.167912483215332031e-02,-8.251661062240600586e-02,-4.202117443084716797e+00,-5.553126931190490723e-01,1.623108267784118652e+00
1.454065680503845215e+00,1.467474818229675293e+00,1.399371147155761719e+00,1.300473213195800781e+00,-5.469453334808349609e-02,-5.554776787757873535e-01,-4.201699256896972656e+00,-5.570622086524963379e-01,1.780183434486389160e+00
1.507920026779174805e+00,1.185957074165344238e+00,1.484675407409667969e+00,1.402859926223754883e+00,-2.324461936950683594e-02,-4.833170771598815918e-01,-4.201521873474121094e+00,-5.578386783599853516e-01,1.780183434486389160e+00
1.564766168594360352e+00,1.057505249977111816e+00,1.571650266647338867e+00,1.361130237579345703e+00,6.884098052978515625e-03,-8.284598588943481445e-01,-4.201574325561523438e+00,-5.576046705245971680e-01,1.902352690696716309e+00
1.627596139907836914e+00,1.033236026763916016e+00,1.657959342002868652e+00,1.378701448440551758e+00,3.036320209503173828e-02,-1.164906501770019531e+00,-4.201810359954833984e+00,-5.565795302391052246e-01,2.041975021362304688e+00
1.741288542747497559e+00,1.398416996002197266e+00,1.747527241706848145e+00,1.461237907409667969e+00,6.238698959350585938e-03,-4.850973486900329590e-01,-4.201859951019287109e+00,-5.563715696334838867e-01,2.041975021362304688e+00
1.881908059120178223e+00,1.794106960296630859e+00,1.837530851364135742e+00,1.400140047073364258e+00,-4.437720775604248047e-02,-2.610618472099304199e-01,-4.201501846313476562e+00,-5.578622817993164062e-01,2.181597232818603516e+00
2.004576206207275391e+00,1.872447729110717773e+00,1.926476955413818359e+00,1.423344612121582031e+00,-7.809925079345703125e-02,-2.124816179275512695e-01,-4.200869083404541016e+00,-5.605801343917846680e-01,2.303766727447509766e+00
2.094333410263061523e+00,1.669684052467346191e+00,2.018100023269653320e+00,1.483261704444885254e+00,-3.941424293085091725e+21,3.459418173483253760e+18,-1.255905500000000000e+07,-9.029075854078056329e-36,5.850094586013923589e-39
2.175114870071411133e+00,9.033315181732177734e-01,2.197587013244628906e+00,1.413265943527221680e+00,2.247214317321777344e-02,-1.203019142150878906e+00,-4.200152397155761719e+00,-5.638816356658935547e-01,2.583011150360107422e+00
2.237944841384887695e+00,9.507068395614624023e-01,2.289025545120239258e+00,1.487022399902343750e+00,5.108070373535156250e-02,-9.132449030876159668e-01,-4.200549125671386719e+00,-5.620184540748596191e-01,2.583011150360107422e+00
2.354629039764404297e+00,1.376483798027038574e+00,2.380354166030883789e+00,1.417377710342407227e+00,2.572512626647949219e-02,-6.988999843597412109e-01,-4.200752735137939453e+00,-5.611180067062377930e-01,2.705180644989013672e+00
2.492256641387939453e+00,1.760120511054992676e+00,2.469352245330810547e+00,1.409879922866821289e+00,-2.290439605712890625e-02,-4.200096726417541504e-01,-4.200567722320556641e+00,-5.619034767150878906e-01,2.827350139617919922e+00
2.620908498764038086e+00,1.898744821548461914e+00,2.559403419494628906e+00,1.448476314544677734e+00,-6.150507926940917969e-02,1.997392177581787109e-01,-4.200071334838867188e+00,-5.640399456024169922e-01,2.827350139617919922e+00
2.707673788070678711e+00,1.661515474319458008e+00,2.647548675537109375e+00,1.356325149536132812e+00,-6.012511253356933594e-02,-1.519104242324829102e-01,-4.199596881866455078e+00,-5.661959052085876465e-01,2.966972112655639648e+00
2.752552270889282227e+00,1.223089694976806641e+00,2.733078241348266602e+00,1.360487222671508789e+00,-1.947402954101562500e-02,-7.210311293601989746e-01,-4.199446678161621094e+00,-5.669100284576416016e-01,3.089141607284545898e+00
2.785463333129882812e+00,8.994202613830566406e-01,2.820428609848022461e+00,1.411733150482177734e+00,3.496527671813964844e-02,-7.653903365135192871e-01,-4.199713230133056641e+00,-5.656371116638183594e-01,3.089141607284545898e+00
2.839317560195922852e+00,8.818766474723815918e-01,2.906659364700317383e+00,1.331902980804443359e+00,6.734180450439453125e-02,-1.063444137573242188e+00,-4.200226306915283203e+00,-5.632779002189636230e-01,3.211311101913452148e+00
2.926082849502563477e+00,1.117185831069946289e+00,2.990244626998901367e+00,1.324083328247070312e+00,6.416177749633789062e-02,-1.155180931091308594e+00,-4.200727939605712891e+00,-5.611473321914672852e-01,3.350933074951171875e+00
3.072686195373535156e+00,1.688054800033569336e+00,3.075867176055908203e+00,1.392639160156250000e+00,3.180980682373046875e-03,-2.215920090675354004e-01,-4.200753688812255859e+00,-5.610453486442565918e-01,3.350933074951171875e+00
3.237241029739379883e+00,2.127113819122314453e+00,3.161359786987304688e+00,1.327071666717529297e+00,-7.588124275207519531e-02,2.759246230125427246e-01,-4.200143814086914062e+00,-5.635142922401428223e-01,3.455650091171264648e+00
3.362900972366333008e+00,2.072950839996337891e+00,3.244228601455688477e+00,1.307062149047851562e+00,-1.186723709106445312e-01,4.120571613311767578e-01,-4.199220180511474609e+00,-5.676140189170837402e-01,3.542913913726806641e+00
3.425730943679809570e+00,1.576804041862487793e+00,3.326230764389038086e+00,1.299013137817382812e+00,-9.950017929077148438e-02,4.029389917850494385e-01,-4.198498249053955078e+00,-5.712866783142089844e-01,3.542913913726806641e+00
3.431714773178100586e+00,8.885542154312133789e-01,3.404216051101684570e+00,1.185198545455932617e+00,-2.749872207641601562e-02,-4.721785783767700195e-01,-4.198315620422363281e+00,-5.723342895507812500e-01,3.665083408355712891e+00
3.434706687927246094e+00,4.978885948657989502e-01,3.478122472763061523e+00,1.164739131927490234e+00,4.341578483581542969e-02,-1.195141553878784180e+00,-4.198586940765380859e+00,-5.707185864448547363e-01,3.787252902984619141e+00
3.467617511749267578e+00,5.112183690071105957e-01,3.553058624267578125e+00,1.214284896850585938e+00,8.544111251831054688e-02,-1.050255060195922852e+00,-4.199111461639404297e+00,-5.677689313888549805e-01,3.787252902984619141e+00
3.566350460052490234e+00,1.007754445075988770e+00,3.627329349517822266e+00,1.149664402008056641e+00,6.097888946533203125e-02,-7.218527793884277344e-01,-4.199489593505859375e+00,-5.658609867095947266e-01,3.874516725540161133e+00
3.700986146926879883e+00,1.540494203567504883e+00,3.698753833770751953e+00,1.122085094451904297e+00,-2.232313156127929688e-03,-1.502053141593933105e-01,-4.199475288391113281e+00,-5.659257173538208008e-01,3.944327831268310547e+00
3.823654174804687500e+00,1.736687898635864258e+00,3.768648862838745117e+00,1.100864887237548828e+00,-5.500531196594238281e-02,4.760703444480895996e-01,-4.199132919311523438e+00,-5.674839019775390625e-01,3.944327831268310547e+00
3.889476299285888672e+00,1.419049739837646484e+00,3.834362030029296875e+00,9.939150810241699219e-01,-5.511426925659179688e-02,1.352393627166748047e-01,-4.198805332183837891e+00,-5.690681934356689453e-01,4.049044609069824219e+00
3.898451805114746094e+00,8.263520002365112305e-01,3.896132230758666992e+00,9.713687896728515625e-01,-2.319574356079101562e-03,-5.284640789031982422e-01,-4.198791980743408203e+00,-5.691353678703308105e-01,4.136308670043945312e+00
3.898451805114746094e+00,4.423462450504302979e-01,3.957825899124145508e+00,9.894142150878906250e-01,5.937409400939941406e-02,-7.469565868377685547e-01,-4.199117183685302734e+00,-5.674723386764526367e-01,4.136308670043945312e+00
3.898451805114746094e+00,2.367879450321197510e-01,4.017770290374755859e+00,9.204697608947753906e-01,1.193184852600097656e-01,-1.157562255859375000e+00,-4.199768066406250000e+00,-5.644086599349975586e-01,4.206119537353515625e+00
3.919395208358764648e+00,2.824710011482238770e-01,4.074503898620605469e+00,8.857707977294921875e-01,1.551086902618408203e-01,-1.411235451698303223e+00,-4.200652122497558594e+00,-5.609378814697265625e-01,4.293383598327636719e+00
4.027103900909423828e+00,9.520424008369445801e-01,4.130739688873291016e+00,9.020514488220214844e-01,1.036357879638671875e-01,-5.845117568969726562e-01,-4.201280593872070312e+00,-5.589251518249511719e-01,4.293383598327636719e+00
4.176699161529541016e+00,1.621899008750915527e+00,4.185371875762939453e+00,8.390898704528808594e-01,8.672714233398437500e-03,2.696505784988403320e-01,-4.201334953308105469e+00,-5.587659478187561035e-01,4.328288555145263672e+00
4.305350780487060547e+00,1.824753046035766602e+00,4.235814571380615234e+00,7.694683074951171875e-01,-6.953620910644531250e-02,8.499138355255126953e-01,-4.200912952423095703e+00,-5.601319670677185059e-01,4.345741748809814453e+00
4.350229740142822266e+00,1.310474395751953125e+00,4.281134605407714844e+00,6.777300834655761719e-01,-6.909513473510742188e-02,7.528922557830810547e-01,-4.200535774230957031e+00,-5.616648197174072266e-01,4.345741748809814453e+00
4.326294422149658203e+00,5.235331058502197266e-01,4.319624900817871094e+00,5.544061660766601562e-01,-6.669521331787109375e-03,-2.275056540966033936e-01,-4.200504302978515625e+00,-5.618252754211425781e-01,4.450458526611328125e+00
4.320310592651367188e+00,2.357563078403472900e-01,4.354500293731689453e+00,5.564603805541992188e-01,3.418970108032226562e-02,-4.875432848930358887e-01,-4.200642108917236328e+00,-5.609976053237915039e-01,4.467911243438720703e+00
4.320310592651367188e+00,1.262003481388092041e-01,4.388720035552978516e+00,5.348844528198242188e-01,6.840944290161132812e-02,-5.492194294929504395e-01,-4.200882434844970703e+00,-5.594467520713806152e-01,4.467911243438720703e+00
4.320310592651367188e+00,6.755504757165908813e-02,4.420301914215087891e+00,4.747791290283203125e-01,9.999132156372070312e-02,-7.288931608200073242e-01,-4.201200962066650391e+00,-5.574611425399780273e-01,4.502816677093505859e+00
4.323302268981933594e+00,5.840592831373214722e-02,4.448853969573974609e+00,4.375615119934082031e-01,1.255517005920410156e-01,-7.949394583702087402e-01,-4.201587200164794922e+00,-5.554172992706298828e-01,4.520269393920898438e+00
4.323302268981933594e+00,3.126469254493713379e-02,4.474953651428222656e+00,3.971486091613769531e-01,1.516513824462890625e-01,-8.102095723152160645e-01,-4.202065467834472656e+00,-5.535371303558349609e-01,4.520269393920898438e+00
